dx,dy,distance,dvx,dvy,speed1,speed2,heading_diff,label
-62.1167,4.4324,62.2746,-21.6342,8.4133,3.6876,26.6598,19.3443,0
-51.4089,5.7833,51.7332,3.9288,-13.6822,7.258,21.4186,6.6875,0
-40.9625,25.5176,48.2605,11.6761,3.1503,8.1423,14.9009,54.1605,0
11.9088,26.3255,28.8938,-2.5138,15.1259,0.004,15.3339,82.5544,0
13.2362,-5.887,14.4863,20.8204,6.5056,7.4047,22.2271,77.176,0
48.2478,4.2955,48.4386,44.2368,-23.9056,23.668,26.7562,171.4053,0
-28.8029,-27.7059,39.9653,6.6311,-0.1736,14.8144,11.6295,25.6123,0
70.8683,49.9432,86.6986,-34.3138,-13.0017,28.9814,22.8311,89.3636,0
48.3772,53.8784,72.4102,-12.1941,0.3604,1.4456,10.8015,164.3035,0
-22.3846,-8.8992,24.0888,-2.5815,11.8136,11.0944,1.5707,126.3828,0
-61.0186,-19.2995,63.9979,-14.5961,-37.5764,14.1685,26.4047,166.3461,0
-47.1151,35.6338,59.0729,6.1125,23.2913,22.1579,9.4688,89.8926,0
17.7008,8.8194,19.7763,-10.1684,-7.2869,11.0336,1.7428,145.5659,1
-25.2899,-45.6386,52.1772,-7.6811,-6.8283,10.1204,0.5798,104.1387,0
3.8073,19.0842,19.4603,-14.1133,-1.5933,0.2977,13.9229,160.0081,0
9.6449,46.1058,47.1038,18.0945,-7.9845,15.6389,29.2804,39.0969,0
-64.9951,-54.1573,84.6013,-8.8196,-0.4699,0.5266,8.7993,91.8653,0
-34.6742,-7.1939,35.4126,17.7976,20.2146,19.3938,29.2258,296.4477,0
-11.8184,-32.5203,34.6012,-9.6985,4.2128,11.9402,9.0875,58.5146,0
50.0841,-1.0267,50.0946,4.6773,-27.4231,1.7353,28.7337,56.7125,0
-2.856,-46.8877,46.9746,0.6215,-5.1097,10.9704,6.7614,19.8108,0
-4.4115,-63.4359,63.5891,9.8152,-32.6776,24.3337,19.0786,102.9473,0
65.7581,-5.4688,65.9851,28.3921,23.7783,14.0996,26.7042,232.3865,0
48.3619,43.9832,65.3712,5.4217,29.4471,4.0282,28.738,103.5959,0
-42.4364,-40.4917,58.6551,10.6002,12.6339,24.209,13.7899,40.954,0
40.1642,4.3436,40.3984,5.2881,-24.2085,1.4994,25.3095,67.6979,0
10.6842,-4.5051,11.5952,36.434,24.1937,28.5429,29.8446,96.9915,0
-13.2544,33.4019,35.9356,4.6841,17.6225,2.1924,18.6703,284.7853,0
15.1106,5.2237,15.9881,14.7309,40.546,15.6438,29.3192,214.43,0
-22.956,-7.7716,24.2358,19.0102,3.116,19.998,4.881,74.355,1
-48.9857,34.4926,59.9111,19.6558,27.5238,27.7858,6.8603,148.4236,0
40.7191,-75.2643,85.5731,12.3109,-2.2865,12.8611,0.8751,65.3558,0
27.9334,63.0646,68.9741,-2.9922,30.6985,29.7977,1.3473,140.1422,0
52.5968,19.6664,56.1533,-4.1144,27.5475,17.3137,10.7136,193.1572,0
9.2557,-11.818,15.0111,-32.1393,-4.4619,5.7478,27.5472,145.4955,0
-18.4834,13.6292,22.965,-32.1376,3.806,26.0031,8.4744,132.7813,0
8.0084,17.8687,19.5813,3.331,1.7359,8.4749,10.5915,18.8504,0
-11.2193,5.6888,12.5791,14.9439,13.7398,14.9262,6.1404,145.798,0
-12.4489,-78.3872,79.3696,-21.7056,15.3008,2.0702,28.2235,35.103,0
-47.8688,-14.2208,49.9364,0.5547,-32.6608,23.1337,19.6395,260.7437,0
-11.3866,-24.4901,27.0078,-23.7182,11.4955,3.836,22.9664,149.9595,0
45.0568,17.1491,48.21,7.9978,-8.9725,9.126,9.1183,82.4194,0
-50.5051,-30.3798,58.9381,11.3686,13.6594,22.2569,25.4528,43.0914,0
49.1484,-53.1007,72.3551,23.0551,7.8593,11.1282,27.0582,64.1394,0
-16.361,26.7819,31.384,8.7043,16.4571,2.3537,16.3349,195.1198,0
17.159,-54.135,56.7894,-1.7049,-25.2192,7.9598,18.0466,150.4311,0
-24.5151,40.6375,47.4594,-14.2984,-16.6717,11.0784,27.9877,46.9069,0
20.6668,23.2879,31.1359,12.3674,-45.8262,21.8694,25.8507,191.8798,0
14.037,63.3184,64.8556,-15.764,17.432,25.6961,21.0351,59.3942,0
-56.6573,-33.3223,65.73,39.3867,-12.1962,23.5862,22.0333,129.2982,0
-13.5298,95.8839,96.8338,6.5592,6.1741,13.1298,7.0492,40.4126,0
-49.4762,-46.224,67.7093,-1.2705,-44.0716,21.5536,25.8792,223.4692,0
-42.0992,46.8742,63.0042,7.5965,-11.2876,4.7182,9.2936,209.2927,0
-42.2235,-17.1807,45.5851,10.6601,11.4505,17.1524,24.9849,321.8149,0
-12.5161,23.5797,26.6956,1.3219,15.5006,9.2033,10.5888,103.4073,0
-66.4346,37.9232,76.4966,-3.0467,19.1564,8.5727,12.983,127.0756,0
88.7863,26.7813,92.7375,-22.8718,-9.807,20.1444,18.9685,78.963,0
-47.3087,17.4946,50.4398,-41.0205,-8.7816,12.9606,29.4111,162.4314,0
-6.6061,-56.7076,57.091,7.531,7.0369,22.1365,21.1366,27.4336,0
-19.2279,21.8763,29.1254,12.9102,5.0188,8.056,8.6238,112.2413,0
-52.8054,87.4444,102.1515,5.2772,3.2625,8.9187,2.762,8.8575,0
-63.3394,69.7613,94.2259,-13.6002,-5.6791,7.5268,20.2808,34.7841,0
28.4761,59.4999,65.9631,-13.002,-24.5547,28.402,3.1772,284.3668,1
-53.3903,-29.5408,61.0179,37.9356,-9.5056,21.0342,20.4034,141.3924,0
-13.2672,70.4479,71.6863,-16.3033,-33.3522,11.9711,25.194,174.2112,0
-96.8687,33.169,102.3901,-22.9375,10.4644,2.7788,22.4515,172.99,0
46.4736,-42.5349,63.0001,12.3906,31.8359,17.6836,18.3988,142.4398,0
-51.4782,78.6079,93.9638,-0.1346,-21.7584,22.1617,0.4124,12.2291,0
-20.828,21.1381,29.6753,26.1274,28.3347,21.982,18.202,213.0201,0
-14.64,-1.5508,14.7219,-20.7253,-37.5613,27.9813,16.3276,149.9406,0
-22.1432,-66.9459,70.5129,-17.2232,-0.9546,11.1334,27.623,16.6021,0
62.6493,29.8014,69.3762,16.2818,30.8742,23.6216,13.6304,137.4709,0
-26.2915,22.1721,34.3925,-13.2168,26.9,28.0884,1.9202,191.6496,0
-14.2873,48.0718,50.15,10.1073,9.8037,1.6853,14.7329,295.8183,0
-10.9267,-14.9434,18.5121,-2.4292,2.3751,4.7848,4.8139,41.4557,0
14.9906,-19.6556,24.7197,1.2182,5.5938,3.313,8.6756,21.546,0
-15.812,-18.1765,24.0915,29.1184,-35.4439,24.8567,23.6788,218.1573,0
-59.839,17.8892,62.4558,-43.1118,-0.5541,28.2336,26.2896,104.4586,0
-35.9508,35.5684,50.5725,-13.0827,-9.3881,20.3082,25.1373,39.747,0
-27.8845,6.3099,28.5895,14.706,8.6826,5.3776,20.8185,40.3369,0
55.3455,73.0409,91.6411,-8.5617,-7.1621,15.448,4.8409,23.1931,0
7.5789,-53.6584,54.191,-2.0622,-3.7983,3.1604,6.6708,31.8701,0
14.5681,17.6471,22.8834,-22.0715,-5.6773,6.5866,28.7959,21.3919,0
12.513,26.7485,29.5307,16.6818,2.7212,21.0644,5.1508,31.7357,0
-33.8023,-51.6024,61.688,11.6573,-12.7604,18.1691,3.5161,69.9713,0
-30.0214,68.9423,75.1952,20.4932,-1.2464,6.1295,15.2342,144.4131,0
-31.8503,49.1632,58.5787,21.006,-17.5544,18.8528,20.6589,87.5857,0
11.2674,28.5732,30.7145,16.4475,-35.9463,25.2998,14.5528,164.8547,0
40.368,69.9118,80.7294,11.4057,-11.2072,13.9893,2.271,149.6562,0
-83.48,67.3878,107.2848,3.4042,8.9294,11.6821,16.2528,324.5404,0
-27.2849,72.9709,77.9052,-0.8156,31.6902,13.0042,29.9155,85.643,0
15.2422,-28.1807,32.0387,-5.8127,-0.6783,11.0872,13.9272,23.763,0
-49.1098,65.3321,81.7316,-4.8522,13.5191,14.5197,0.1594,11.4066,0
21.8096,51.725,56.135,-30.0769,19.6236,23.4588,22.5524,102.5978,0
48.0149,7.1096,48.5384,-3.936,-2.6108,5.0964,5.8493,50.5554,0
-31.1073,-10.4583,32.8183,27.5918,34.1681,26.6738,17.3642,171.3293,0
-20.2979,-51.4143,55.276,-8.5111,-5.8917,9.4148,7.245,75.5778,0
-71.9918,-43.0088,83.8605,-15.2923,9.1162,20.8847,11.484,58.4353,0
-10.3883,-0.7884,10.4181,10.3781,-6.1927,28.1721,19.0912,19.8,0
2.7789,-9.9338,10.3151,0.3287,-12.2647,7.9391,19.8591,13.2892,0
-67.2466,51.1226,84.4727,-11.6194,10.798,11.0504,12.9704,82.2338,0
20.972,-32.1849,38.4147,16.5475,-13.0179,1.1694,20.0054,206.9611,0
1.2843,67.0867,67.099,-22.6134,-36.5098,24.7625,25.3461,117.9697,0
93.1637,23.1721,96.0022,10.1059,17.1103,22.4455,24.2,50.2578,0
16.9695,8.973,19.1958,-10.0329,-3.7101,0.6728,10.8128,78.3207,1
-8.076,-63.9961,64.5036,16.3843,27.3946,22.9306,18.7123,260.4113,0
-27.3724,0.5088,27.3772,40.2282,11.5982,25.933,17.6081,147.5024,0
-4.9333,-5.3063,7.2453,9.981,-4.717,6.8663,17.9056,0.3447,0
-13.0269,46.7954,48.5748,-14.1068,8.7113,29.4335,19.4853,32.153,0
-13.8394,62.1438,63.6662,-13.4223,16.9993,20.3259,11.1937,278.7606,0
19.6776,-4.2245,20.126,1.6216,3.4892,8.2586,4.6862,13.1898,0
27.5816,-3.7379,27.8337,-24.0136,-8.0215,25.121,5.0919,273.5848,0
22.8458,10.3171,25.0673,15.6338,7.2136,28.8276,16.0781,31.179,0
12.3321,34.87,36.9865,27.5614,-8.1225,17.4957,17.7852,109.0567,0
5.2822,18.3512,19.0963,20.6835,47.9351,26.4292,26.4874,161.2129,0
-66.6343,-14.8667,68.2726,15.0577,4.665,8.5956,24.0792,348.1963,0
7.6017,-15.7621,17.4994,14.6873,-21.0937,25.4216,1.8718,96.5745,0
-12.2796,12.0991,17.2388,0.518,10.1166,2.5531,11.5679,50.313,0
3.9196,-36.8129,37.021,-4.6952,-3.5648,5.0247,4.4183,76.9623,0
-68.9393,35.8553,77.706,5.0878,-3.1937,9.7876,8.9815,37.0177,0
41.7531,-29.2755,50.9939,-17.1538,15.2371,6.3152,24.2707,70.4604,0
-78.1922,32.9613,84.8556,7.9965,21.3874,9.0726,16.9023,239.9963,0
-43.662,11.849,45.2413,-21.3023,-0.3805,8.2092,14.635,135.8322,0
-24.9485,-40.3774,47.4633,1.4713,-12.6846,13.7529,21.7502,33.4529,0
-46.3174,-32.418,56.5352,-39.8892,37.5738,25.2032,29.6835,186.4987,0
54.6475,0.3177,54.6484,25.3421,-30.4837,14.4954,25.1469,179.4207,0
4.7185,43.4214,43.677,-0.9466,6.394,3.7801,5.8926,279.3432,0
-7.8103,6.5431,10.1888,-3.9488,-19.0523,6.8948,16.5799,104.2178,0
4.4047,-29.2234,29.5535,-4.2252,11.1805,6.5613,5.4851,194.4012,0
-35.5863,-82.6925,90.0247,27.9998,4.1264,11.2364,23.932,100.9345,0
23.9141,-66.9998,71.1397,0.6453,-24.4864,20.1829,6.6151,236.1111,0
-24.9016,60.7422,65.6483,10.8254,39.1445,23.7778,18.8199,215.3582,0
-36.4547,13.4911,38.871,7.4315,-25.5309,27.6222,1.2018,30.2112,0
22.9922,-44.2135,49.8345,18.5508,0.15,22.8173,4.6348,20.6209,0
17.2538,-60.1692,62.5941,-22.9274,0.1899,24.8266,5.1213,62.6345,0
27.4718,40.0025,48.5273,0.1382,-1.4765,15.2956,15.0383,5.5193,0
28.802,-27.7499,39.9952,12.763,3.3849,0.7491,13.4712,67.6311,0
-11.6279,16.9457,20.5515,-10.5262,12.0811,5.2049,11.3925,147.3668,0
2.2002,11.1447,11.3598,-31.2354,19.789,20.3218,16.9734,195.056,0
76.0693,50.558,91.3381,19.99,-17.9065,23.2573,7.0328,113.3928,0
-2.8287,-40.2371,40.3365,19.3219,-33.3249,18.3439,20.355,191.0014,0
-20.8094,-60.739,64.2049,-14.5492,-28.7913,8.4485,28.9008,254.0756,0
28.3863,-31.081,42.0929,9.3832,-1.2248,10.1992,2.3682,65.4299,0
59.2098,-64.8839,87.8391,12.955,11.0431,11.1753,27.8589,10.9987,0
-1.2319,37.2864,37.3067,-15.0771,-10.6684,13.4014,15.0455,80.7486,0
9.1954,-17.3286,19.6173,21.8396,35.4985,27.1308,24.5222,252.5193,0
65.6646,19.875,68.6065,12.7674,-6.9701,12.0722,26.5376,4.9005,0
-4.2245,-50.0446,50.2226,10.0091,-11.3238,5.539,10.2632,144.357,0
41.1564,-44.6981,60.7599,3.9392,12.0266,14.7846,8.9983,58.4057,0
38.229,78.583,87.3885,25.5898,-0.5025,10.3187,21.99,98.2417,0
-16.3951,33.1781,37.0079,-7.4222,-9.505,11.9856,9.8038,293.6664,0
-22.4123,35.9527,42.3664,26.0475,8.5867,3.5613,29.417,53.0862,0
-56.2404,-8.0149,56.8086,-10.2898,-15.397,15.9688,3.098,142.3622,0
52.2383,4.5251,52.4339,-9.6565,20.5373,7.7901,29.0917,30.1374,0
64.1662,40.5164,75.8872,-16.149,-15.4269,6.7956,18.4191,116.9185,0
46.1487,-34.6202,57.6911,-8.7401,19.477,10.5246,10.8768,171.9126,0
25.7634,39.7444,47.3642,20.8784,-23.3496,25.2273,6.6372,153.8692,0
-36.45,-8.1325,37.3462,-27.0244,8.0558,27.9766,3.5593,89.9579,0
-5.5976,37.5089,37.9243,-22.9653,-6.6284,4.8366,19.6923,147.2264,0
-29.7086,4.7908,30.0924,34.616,28.6963,18.3839,28.1545,210.5909,0
4.8542,28.2981,28.7114,16.4982,0.8962,24.4401,18.3549,42.5238,0
30.7298,32.0925,44.4326,16.4953,-10.1633,19.7448,2.1032,76.853,0
-11.4897,-40.8119,42.3984,7.8046,27.9696,5.0461,26.3799,117.2376,1
45.5691,-51.104,68.4702,-41.4843,-7.7448,26.5855,28.0291,101.1622,0
12.2577,12.8083,17.7287,8.1549,8.7139,20.3231,12.8537,33.471,0
39.386,1.1736,39.4035,-11.2232,17.9532,12.9391,11.3712,239.0009,0
-33.0117,-17.5552,37.3893,-18.0149,5.4645,17.1913,9.7563,83.7825,0
95.9368,-58.3199,112.2724,13.9356,9.4688,21.8511,10.3742,48.3613,0
-16.3458,-13.4284,21.1544,23.2265,17.3402,29.71,0.7731,20.1518,1
25.0484,6.0796,25.7757,0.175,-19.4107,18.6826,6.6803,86.1272,0
-24.6257,25.7919,35.6602,-40.7056,5.3062,22.7185,26.9389,111.2314,0
56.1473,58.5857,81.1468,-1.2678,-6.7646,4.8906,7.0144,292.0462,0
-74.3215,73.295,104.3832,-14.1946,-5.608,27.7939,12.5888,4.043,0
-54.5297,19.0357,57.7568,22.9872,5.5934,0.3391,23.6212,95.8229,0
38.5448,14.6514,41.2355,18.6575,-20.2285,8.2572,21.2832,227.7905,0
-32.4149,-12.3747,34.6967,-0.3929,-0.7495,24.9709,24.1695,0.6338,0
-72.1944,-48.034,86.7139,-2.4444,20.273,10.1236,26.1207,45.9364,0
-25.9933,39.0813,46.9361,16.1116,11.9247,10.032,11.8372,132.6864,0
18.8165,-65.1532,67.816,-3.8734,0.946,4.4775,8.0452,17.0571,0
-64.5025,33.523,72.6936,12.8206,22.0325,20.9149,5.8031,137.4035,0
-58.8799,-66.5696,88.8727,9.1007,4.4933,12.3391,7.2159,55.3251,0
-27.61,-66.8033,72.2842,9.1113,30.2081,22.1385,10.8142,144.2257,0
7.4972,-0.4161,7.5087,-5.2257,13.5131,29.3184,23.8145,29.3817,0
-39.842,32.995,51.7307,-5.8322,-15.8356,12.3357,12.8246,84.221,0
8.3859,48.7559,49.4718,12.0451,25.9702,24.6982,16.6857,274.7939,0
7.1533,95.1824,95.4508,-0.9702,15.0894,8.822,6.3096,184.4413,0
-73.9607,87.6309,114.6707,-2.2213,-40.7944,20.2152,25.4066,126.7756,0
8.8291,-2.7791,9.2561,-0.2699,20.9701,12.8719,8.2777,195.2312,0
-6.7024,51.3745,51.8099,-5.8763,-5.9215,6.5614,1.7983,171.0084,0
-11.5295,29.6322,31.7962,-20.1362,-6.4723,14.3559,27.8658,48.0116,0
24.4909,-5.3746,25.0737,23.9139,17.0276,18.9413,12.792,134.4593,0
66.9371,-61.3408,90.7924,7.2797,10.4115,26.7115,17.3064,22.9108,0
53.1518,25.1082,58.7838,-19.7817,-33.4594,27.518,12.1977,205.7175,0
40.4479,37.4794,55.1429,29.2994,14.7183,23.7657,20.2908,95.8649,0
-2.387,21.6779,21.8089,35.4413,12.9379,19.855,19.0113,207.7985,0
-6.3722,23.3048,24.1603,-6.5464,-9.2674,10.2819,4.0373,265.3558,0
-81.4963,-24.7761,85.1793,7.2869,-14.7859,21.8682,23.3946,42.5476,0
-45.7656,-34.3699,57.2344,-39.0247,-5.9864,16.209,25.5345,141.0792,0
3.4411,29.4923,29.6923,8.5372,-11.6274,18.2141,11.6618,52.3202,0
-13.8021,89.0691,90.1322,6.6112,9.0581,13.3231,15.9562,43.9021,0
-25.5773,-50.673,56.7622,-3.0475,29.5049,12.0811,20.1752,132.1028,0
-0.4884,-5.3904,5.4125,14.2072,5.737,20.8027,21.0183,42.9794,1
11.9214,-54.3609,55.6528,-5.606,-5.9993,0.7707,8.5362,62.666,0
-72.441,76.7234,105.5186,-11.0883,-2.03,3.2413,14.3547,15.9082,0
1.9451,52.8561,52.8919,13.5727,6.0924,16.3303,7.0122,65.6256,0
64.7731,-24.5818,69.2808,-0.63,-11.5961,9.2331,18.4091,31.6839,0
-21.8308,-8.9256,23.5849,-1.167,11.3679,13.9854,5.6981,52.2985,0
-33.7687,-59.5566,68.464,-10.7433,21.6863,1.7064,22.9958,133.4719,0
8.0591,5.8246,9.9436,20.4559,6.8852,12.3684,28.0419,46.9554,0
-20.6704,-90.7285,93.0534,-13.635,-21.3771,10.1792,15.1779,178.6245,0
-64.3021,-5.1035,64.5043,-17.1536,15.4761,3.4544,26.4982,9.9184,0
-1.1457,-38.0587,38.076,41.5748,11.6919,24.4117,28.2151,110.0882,0
45.0374,10.432,46.2298,-16.3034,-2.2342,12.0439,10.1425,95.3706,1
4.617,-67.58,67.7376,-27.2964,3.6382,16.571,17.8569,106.1753,0
19.4798,-72.3732,74.9489,5.6811,15.8013,16.9755,27.2406,35.9953,0
28.9302,44.4234,53.0132,-24.1921,-12.178,2.4185,28.1871,60.6635,0
-35.16,54.9906,65.2702,26.1089,-33.0323,24.8596,23.5041,238.9719,0
84.6594,-69.798,109.7223,16.7462,-12.2516,21.662,1.2086,39.9098,0
9.1605,-45.4659,46.3796,4.287,-6.4824,24.2903,28.516,345.7638,0
19.4203,-68.2207,70.931,27.8675,-2.481,13.1957,19.3187,117.4991,0
-21.6246,-68.607,71.9343,-5.0204,10.7092,13.2773,1.4509,2.1072,0
21.1783,20.1584,29.2384,-20.7405,13.2052,24.778,18.9438,66.9033,0
12.6973,-35.2856,37.5006,13.4281,20.0949,6.6146,18.7695,139.2369,0
70.4105,-8.0958,70.8744,-24.6346,3.8648,6.8032,19.9957,130.2221,1
3.8927,20.2248,20.596,-10.3378,1.3631,1.5345,11.9338,10.2287,0
-23.7457,-33.345,40.9359,-0.2893,-0.0272,1.8612,2.1347,2.8251,0
8.1758,-50.9179,51.5701,-2.4408,-3.0394,2.9402,1.322,128.1576,0
30.0399,79.658,85.134,-2.6751,-6.1374,8.8984,2.3156,15.4594,0
12.2564,-16.0422,20.1884,-15.3428,25.3802,29.6852,20.5294,290.3127,1
-30.5381,-55.0544,62.9569,-2.1786,-9.4408,20.113,19.2546,28.3879,0
-8.0071,15.3077,17.2754,-1.4418,-26.718,2.9527,28.7016,46.5468,0
-7.844,-29.6181,30.6392,-20.5313,-2.129,5.3709,23.9254,47.0221,0
-40.2355,-64.1833,75.7522,-9.1114,23.926,10.4981,23.4728,270.6639,0
-64.965,-43.129,77.978,3.7503,-39.1075,12.2902,29.3466,222.5758,0
8.5818,-15.2511,17.4998,5.7668,27.4151,24.9784,24.125,290.4501,0
-27.6232,40.8601,49.3213,-1.7865,11.9707,12.0822,15.5884,310.0712,0
-54.2446,-23.7264,59.2066,2.5935,14.3004,28.4782,26.388,30.4167,0
46.0904,12.8363,47.8445,0.8889,2.0664,12.5517,10.7343,6.5474,0
39.2014,9.8547,40.4211,-19.8541,16.6159,6.3032,22.2681,118.6678,0
-51.905,13.106,53.5341,-16.796,1.7076,17.0217,23.8873,44.9702,0
-22.6845,28.5917,36.4976,19.6708,-16.8382,17.979,15.4112,101.4193,0
23.8369,-26.168,35.3972,-35.8205,-10.5983,17.5448,28.2442,107.0065,0
45.911,-21.8316,50.8374,21.4489,-10.9586,15.6413,26.8972,62.5427,0
2.8994,1.9828,3.5125,11.0349,17.6071,24.3048,12.8902,58.7454,0
-30.3325,1.7859,30.3851,-0.8572,-2.3128,7.4057,9.1925,11.8288,0
-34.4925,-52.7633,63.0372,-4.383,10.1801,5.1549,15.5423,24.9443,0
-38.6451,-16.2487,41.9221,5.4665,11.252,20.0663,23.9597,328.5414,0
30.4735,-32.1581,44.3032,2.279,7.8813,19.8908,20.372,23.4752,0
15.9595,-23.8,28.6557,5.206,19.538,6.9324,26.9216,12.7946,0
36.1933,-18.4219,40.6118,-9.1662,28.1626,7.172,22.7412,161.0667,0
56.5878,43.5912,71.4309,-4.6749,18.4189,28.0363,9.1016,5.7716,0
-29.81,-83.4922,88.6543,23.8152,30.2342,20.1513,21.8793,132.5674,0
-7.6989,33.3029,34.1812,17.6795,-5.612,22.3564,6.9667,49.019,0
71.0621,-41.3155,82.1997,-1.7743,43.0986,22.5384,26.9099,238.7919,0
-61.7051,-31.4245,69.2461,-1.4692,-11.5992,14.5852,3.2704,24.625,0
-50.636,-1.6791,50.6638,-23.9461,-41.8328,25.7169,22.9395,195.706,0
-61.3407,-18.1961,63.9827,-19.9481,0.9105,19.3718,15.3171,69.16,0
-66.5096,9.0969,67.1288,7.4267,-8.5193,9.8647,19.8694,21.6436,0
-8.7243,-18.1233,20.1138,8.9549,41.2644,21.1512,22.2593,153.1471,1
-81.9408,54.8607,98.6103,23.1166,12.6477,14.2643,25.4729,77.4427,0
-64.7246,17.1474,66.9576,23.4777,-19.6866,15.3334,18.1294,132.4118,0
-72.4161,12.9465,73.5643,28.2983,-29.6508,20.1304,20.9107,185.8668,0
-31.7594,77.379,83.6431,-18.9519,-19.9172,1.4159,28.8425,17.2032,0
67.1499,4.9481,67.332,-3.1467,-17.063,23.2652,11.7937,46.274,0
-17.5121,-61.8586,64.2897,20.9917,-14.4561,10.3227,15.6163,158.1299,0
-36.7149,47.4982,60.0338,2.0748,5.1687,7.4992,2.2009,24.4008,0
36.9918,-22.648,43.3742,2.697,-6.9209,24.6076,19.4624,14.0612,0
25.6228,-43.126,50.1635,42.6618,-21.3517,17.8815,29.872,174.7545,0
-14.0775,36.3962,39.0239,-5.6677,3.3484,6.589,0.0068,25.604,0
-62.1929,-10.021,62.995,40.0995,9.7824,21.7209,27.8642,112.1023,0
-13.7568,27.2499,30.5255,-17.7087,-4.8997,21.5615,3.3181,345.1464,0
-4.2853,-1.4873,4.5361,-16.2311,-1.6047,11.7543,24.0721,37.058,0
18.5859,35.7142,40.2609,23.5724,-1.7079,0.2973,23.3414,190.1185,0
27.1337,-73.8291,78.6573,14.2645,29.6976,16.1518,29.7641,273.6589,0
-69.939,5.7901,70.1782,15.1718,-27.7177,7.0426,24.5661,176.4695,0
24.0567,-7.4252,25.1766,0.4797,6.1248,2.0456,5.6137,95.1079,0
45.851,52.8432,69.9623,-2.0989,-12.0544,14.7887,9.9047,304.7768,0
23.7839,2.2751,23.8925,-19.0872,-21.0445,4.9286,23.4948,184.4672,0
78.5583,11.9593,79.4634,-6.045,-16.0916,24.6375,16.3389,315.933,0
-7.8151,-0.5702,7.8359,14.0345,-5.7218,0.3969,15.3534,59.5271,1
-2.1011,-62.0405,62.0761,-0.6877,-0.5649,8.5255,8.6691,5.856,0
14.6691,0.7687,14.6893,-3.6764,-6.1516,9.3093,15.1004,20.5097,0
-9.8489,-6.8327,11.9869,-12.8313,9.4625,11.3209,12.4055,84.3036,0
-60.3322,-91.0532,109.2276,2.3455,10.8539,5.3728,11.7665,290.369,0
21.7742,27.2934,34.9148,19.8293,26.3218,23.257,10.2777,156.835,0
77.1626,-5.0595,77.3283,-29.3409,13.0016,18.763,24.248,95.6708,0
4.2255,-48.7139,48.8968,29.6754,5.9722,17.894,24.4315,89.9477,0
10.3209,40.5312,41.8246,21.0717,-32.3744,18.0284,20.8824,166.1384,0
59.6851,-28.8882,66.3087,-8.8841,-27.0046,3.2959,26.5105,122.7386,0
29.0753,-63.4306,69.7769,20.1771,-8.4384,18.2944,7.2241,110.2415,0
-5.7404,61.2849,61.5532,-5.2759,13.4461,0.1814,14.5158,66.3954,0
3.9773,4.41,5.9386,-32.105,9.3091,22.247,16.4003,118.9748,0
-36.833,72.1031,80.9662,-6.518,19.2852,9.8351,11.1625,151.5601,0
-35.4633,14.2967,38.2367,2.564,7.307,1.4882,7.7119,85.7008,0
-32.0135,-57.7075,65.9926,20.8224,8.7315,28.8465,13.3456,49.4635,0
-14.7374,24.2851,28.407,-14.4448,18.2076,10.2555,13.0108,174.6779,0
-17.0725,-19.9365,26.2475,43.137,-6.772,24.1529,25.3512,123.7644,0
4.8474,7.5207,8.9475,-4.2408,-28.9084,10.7095,19.0423,202.6619,1
-25.3785,54.4544,60.0779,-15.5818,-3.3696,14.478,6.4809,90.7726,0
-48.2034,47.085,67.3838,-19.8257,-8.7795,15.7515,21.2184,70.0393,0
-12.2506,-16.6715,20.6886,19.0523,18.9151,29.3185,7.2706,63.284,1
17.7456,44.7107,48.1036,-42.3455,-6.9217,21.9375,23.0924,144.665,0
-27.32,24.8933,36.9602,-9.4911,-2.3657,3.5814,9.8353,78.6359,0
46.0912,-13.3431,47.9837,-2.8512,23.5578,26.0895,2.644,25.4697,0
-1.6318,27.6258,27.6739,-0.7617,3.3507,16.0604,19.0597,5.4932,0
51.8247,53.5867,74.5476,-21.6545,-7.0102,20.0078,13.0619,84.195,0
-67.1261,-47.4761,82.2186,3.5277,-21.3332,21.7825,3.6391,82.6905,0
-39.8161,-22.0846,45.5308,28.3154,4.7358,18.5158,29.0946,70.1901,0
-57.0189,7.4969,57.5096,0.881,-4.4361,18.7014,18.0741,13.9935,0
-13.6887,28.5862,31.6946,3.7435,-4.3109,5.5733,2.549,79.9421,0
12.0454,7.0248,13.9442,14.9719,24.8478,27.986,27.6794,62.8156,0
-26.2363,29.961,39.8247,26.0883,8.6375,27.6161,0.3601,67.6255,0
48.7443,43.2607,65.1729,11.9201,1.1496,18.4256,7.0983,19.5655,0
76.2577,13.366,77.4202,13.3271,11.5562,5.8487,15.1473,254.4482,0
-54.0347,-6.6466,54.4419,-27.2978,-5.6584,25.0249,3.5392,141.3895,0
-42.2281,-22.2486,47.7306,3.5787,20.8616,13.4724,17.3284,85.8529,0
5.1265,-0.7129,5.1758,-3.4126,-17.437,22.9979,28.9882,37.8012,0
-31.5586,-7.0095,32.3277,-3.5483,27.8239,13.6695,14.4605,171.309,0
-26.1815,-43.9007,51.1151,26.2576,26.183,27.384,18.3109,106.7986,0
21.5943,-33.7306,40.0508,-3.2542,1.0115,2.9874,0.4808,211.2116,0
7.9901,85.2852,85.6586,15.4308,4.7196,17.27,3.7835,66.4652,0
24.2266,1.9411,24.3043,8.0269,-13.6456,18.7052,3.9386,38.8428,0
-23.2428,-45.9434,51.4881,8.8875,21.5389,5.5213,22.6935,89.4126,1
